accident_index,vehicle_reference,casualty_type,accident_year,accident_reference,longitude,latitude,accident_severity,number_of_casualties,date,local_authority_district,local_authority_ons_district,lsoa_of_accident_location,user_type,quarter,year_quarter
2019010158013,1,1,2019,10158013,-0.121287,51.510543,3,1,2019-01-11,1,E09000033,E01004734,Cyclist,1,2019_Q1
2019010158497,1,0,2019,10158497,0.028877,51.525685,3,1,2019-01-11,17,E09000025,E01003602,Pedestrian,1,2019_Q1
2019010158572,1,1,2019,10158572,-0.029874,51.526228,2,1,2019-01-11,5,E09000030,E01004232,Cyclist,1,2019_Q1
2019480827417,2,1,2019,480827417,-0.08146,51.51622,3,1,2019-01-11,570,E09000001,E01032739,Cyclist,1,2019_Q1
2019010156882,1,1,2019,10156882,-0.172864,51.448931,3,1,2019-01-11,10,E09000032,E01004622,Cyclist,1,2019_Q1
2019010160399,1,1,2019,10160399,-0.35533,51.563219,3,1,2019-01-11,29,E09000015,E01002219,Cyclist,1,2019_Q1
2019010156909,1,0,2019,10156909,-0.039915,51.671959,2,1,2019-01-11,32,E09000010,E01001442,Pedestrian,1,2019_Q1
2019010157060,1,1,2019,10157060,-0.156772,51.397501,3,1,2019-01-11,22,E09000024,E01003435,Cyclist,1,2019_Q1
2019010157032,1,0,2019,10157032,-0.120347,51.530924,3,1,2019-01-11,2,E09000007,E01002711,Pedestrian,1,2019_Q1
2019010157018,1,0,2019,10157018,-0.018868,51.446995,2,1,2019-01-11,7,E09000023,E01003318,Pedestrian,1,2019_Q1
2019010157013,1,0,2019,10157013,-0.063076,51.518409,2,1,2019-01-11,5,E09000030,E01004309,Pedestrian,1,2019_Q1
2019010157009,1,1,2019,10157009,-0.12788,51.517051,3,1,2019-01-11,2,E09000007,E01000855,Cyclist,1,2019_Q1
2019010156996,1,0,2019,10156996,-0.191186,51.603132,2,1,2019-01-11,30,E09000003,E01000298,Pedestrian,1,2019_Q1
2019010157122,1,1,2019,10157122,-0.053675,51.426481,3,1,2019-01-11,7,E09000023,E01003334,Cyclist,1,2019_Q1
2019010157038,1,1,2019,10157038,-0.114438,51.59643,3,1,2019-01-11,31,E09000014,E01002029,Cyclist,1,2019_Q1
2019010156990,1,0,2019,10156990,-0.21535,51.517174,3,1,2019-01-11,12,E09000020,E01002878,Pedestrian,1,2019_Q1
2019010156969,1,0,2019,10156969,-0.033657,51.67288,2,1,2019-01-11,32,E09000010,E01001446,Pedestrian,1,2019_Q1
2019010156959,2,1,2019,10156959,-0.081048,51.566806,3,1,2019-01-11,4,E09000012,E01001802,Cyclist,1,2019_Q1
2019010156943,1,0,2019,10156943,-0.277178,51.612725,3,1,2019-01-11,30,E09000003,E01000194,Pedestrian,1,2019_Q1
2019010156933,1,0,2019,10156933,-0.04743,51.659981,3,1,2019-01-11,32,E09000010,E01001517,Pedestrian,1,2019_Q1
2019010156931,1,0,2019,10156931,-0.109836,51.455,2,1,2019-01-11,9,E09000022,E01003074,Pedestrian,1,2019_Q1
2019010156930,1,0,2019,10156930,-0.106097,51.422574,3,1,2019-01-11,9,E09000022,E01001084,Pedestrian,1,2019_Q1
2019010156988,1,0,2019,10156988,-0.214474,51.557241,2,1,2019-01-11,30,E09000003,E01000141,Pedestrian,1,2019_Q1
2019010157035,1,0,2019,10157035,-0.380034,51.437139,3,1,2019-01-11,25,E09000018,E01002605,Pedestrian,1,2019_Q1
2019480821038,1,0,2019,480821038,-0.083299,51.509146,2,1,2019-01-12,570,E09000001,E01032739,Pedestrian,1,2019_Q1
2019010158616,1,0,2019,10158616,0.065673,51.419709,3,1,2019-01-12,19,E09000006,E01000692,Pedestrian,1,2019_Q1
2019010157046,1,0,2019,10157046,-0.123996,51.448411,1,1,2019-01-12,9,E09000022,E01003024,Pedestrian,1,2019_Q1
2019010157171,1,0,2019,10157171,-0.276297,51.598234,3,1,2019-01-12,29,E09000015,E01002125,Pedestrian,1,2019_Q1
2019010157120,1,0,2019,10157120,-0.35586,51.528507,3,1,2019-01-12,27,E09000009,E01001259,Pedestrian,1,2019_Q1
2019010157175,1,0,2019,10157175,-0.223752,51.493111,3,1,2019-01-12,11,E09000013,E01001898,Pedestrian,1,2019_Q1
2019010157179,1,0,2019,10157179,-0.205106,51.535389,2,1,2019-01-12,28,E09000005,E01000583,Pedestrian,1,2019_Q1
2019010157168,1,0,2019,10157168,-0.252005,51.587831,3,1,2019-01-12,30,E09000003,E01000516,Pedestrian,1,2019_Q1
2019010157197,1,0,2019,10157197,-0.052906,51.550713,3,1,2019-01-12,4,E09000012,E01001734,Pedestrian,1,2019_Q1
2019010157211,1,0,2019,10157211,-0.386124,51.499873,3,1,2019-01-12,27,E09000009,E01001367,Pedestrian,1,2019_Q1
2019010157215,1,0,2019,10157215,-0.282163,51.380845,2,1,2019-01-12,23,E09000021,E01002919,Pedestrian,1,2019_Q1
2019010157219,2,1,2019,10157219,0.126067,51.415337,3,1,2019-01-12,18,E09000004,E01000385,Cyclist,1,2019_Q1
2019010157165,1,1,2019,10157165,-0.025006,51.53245,3,1,2019-01-12,5,E09000030,E01004224,Cyclist,1,2019_Q1
2019010160415,1,1,2019,10160415,0.066002,51.573831,2,1,2019-01-12,14,E09000026,E01003690,Cyclist,1,2019_Q1
2019010157157,1,0,2019,10157157,-0.229084,51.58256,3,1,2019-01-12,30,E09000003,E01000314,Pedestrian,1,2019_Q1
2019010157155,2,1,2019,10157155,-0.3618,51.439286,3,1,2019-01-12,24,E09000027,E01003903,Cyclist,1,2019_Q1
2019010157150,1,0,2019,10157150,-0.035467,51.429433,3,1,2019-01-12,7,E09000023,E01003190,Pedestrian,1,2019_Q1
2019010157280,1,0,2019,10157280,0.067997,51.522385,3,1,2019-01-12,17,E09000025,E01003482,Pedestrian,1,2019_Q1
2019010157149,1,0,2019,10157149,-0.175669,51.541716,2,1,2019-01-12,2,E09000007,E01000961,Pedestrian,1,2019_Q1
2019010157142,1,0,2019,10157142,-0.265623,51.519474,3,1,2019-01-12,27,E09000009,E01001247,Pedestrian,1,2019_Q1
2019010157140,1,0,2019,10157140,0.05483,51.533138,2,1,2019-01-12,17,E09000025,E01003521,Pedestrian,1,2019_Q1
2019010157170,2,1,2019,10157170,-0.254451,51.492727,3,1,2019-01-12,25,E09000018,E01002570,Cyclist,1,2019_Q1
2019010157193,1,0,2019,10157193,-0.083796,51.526142,3,1,2019-01-12,4,E09000012,E01033708,Pedestrian,1,2019_Q1
2019010157602,1,0,2019,10157602,-0.28528,51.561767,3,1,2019-01-13,28,E09000005,E01033457,Pedestrian,1,2019_Q1
2019010157224,2,1,2019,10157224,-0.258886,51.451175,3,1,2019-01-13,24,E09000027,E01003806,Cyclist,1,2019_Q1
2019010157331,1,0,2019,10157331,-0.06366,51.406701,1,2,2019-01-13,19,E09000006,E01000743,Pedestrian,1,2019_Q1
2019010157315,1,0,2019,10157315,-0.130642,51.527032,3,1,2019-01-13,2,E09000007,E01000852,Pedestrian,1,2019_Q1
2019010157311,1,0,2019,10157311,-0.083771,51.37276,3,2,2019-01-13,20,E09000008,E01001046,Pedestrian,1,2019_Q1
2019010157279,1,1,2019,10157279,-0.079941,51.489955,3,1,2019-01-13,8,E09000028,E01003980,Cyclist,1,2019_Q1
2019010157265,1,1,2019,10157265,-0.24032,51.574555,3,1,2019-01-13,30,E09000003,E01000305,Cyclist,1,2019_Q1
2019010157238,2,1,2019,10157238,0.0893,51.42402,3,1,2019-01-13,18,E09000004,E01000427,Cyclist,1,2019_Q1
2019010157225,2,1,2019,10157225,-0.171309,51.641401,2,1,2019-01-13,30,E09000003,E01000267,Cyclist,1,2019_Q1
2019010170553,1,0,2019,10170553,-0.033389,51.438292,3,1,2019-01-14,7,E09000023,E01003194,Pedestrian,1,2019_Q1
2019010157734,1,1,2019,10157734,-0.352611,51.471134,3,1,2019-01-14,25,E09000018,E01002642,Cyclist,1,2019_Q1
2019010157488,1,0,2019,10157488,-0.125856,51.501057,3,1,2019-01-14,1,E09000033,E01004733,Pedestrian,1,2019_Q1
2019010157472,1,0,2019,10157472,-0.229839,51.55349,3,1,2019-01-14,28,E09000005,E01000505,Pedestrian,1,2019_Q1
2019010157495,2,1,2019,10157495,-0.068001,51.412878,3,1,2019-01-14,19,E09000006,E01000740,Cyclist,1,2019_Q1
2019010157474,1,0,2019,10157474,-0.140303,51.512843,2,1,2019-01-14,1,E09000033,E01033596,Pedestrian,1,2019_Q1
2019010157468,1,0,2019,10157468,0.025714,51.523932,3,1,2019-01-14,17,E09000025,E01003499,Pedestrian,1,2019_Q1
2019010157458,1,1,2019,10157458,-0.087355,51.52379,3,1,2019-01-14,3,E09000019,E01002704,Cyclist,1,2019_Q1
2019010157447,1,1,2019,10157447,-0.269301,51.508369,2,1,2019-01-14,27,E09000009,E01001202,Cyclist,1,2019_Q1
2019010157437,1,0,2019,10157437,-0.258798,51.593265,3,1,2019-01-14,30,E09000003,E01000588,Pedestrian,1,2019_Q1
2019010157503,2,1,2019,10157503,-0.071992,51.446182,3,1,2019-01-14,8,E09000028,E01004075,Cyclist,1,2019_Q1
2019010157430,1,1,2019,10157430,-0.109953,51.548283,2,1,2019-01-14,3,E09000019,E01002795,Cyclist,1,2019_Q1
2019010157404,2,1,2019,10157404,-0.192564,51.411457,2,1,2019-01-14,22,E09000024,E01003357,Cyclist,1,2019_Q1
2019010157388,1,0,2019,10157388,-0.139982,51.540508,3,1,2019-01-14,2,E09000007,E01000856,Pedestrian,1,2019_Q1
2019010157343,2,1,2019,10157343,-0.150698,51.517018,3,1,2019-01-14,1,E09000033,E01004714,Cyclist,1,2019_Q1
2019010157340,1,0,2019,10157340,-0.29679,51.57884,2,1,2019-01-14,28,E09000005,E01000538,Pedestrian,1,2019_Q1
2019010157339,1,0,2019,10157339,-0.16792,51.61108,2,1,2019-01-14,30,E09000003,E01000315,Pedestrian,1,2019_Q1
2019010157410,1,1,2019,10157410,-0.106737,51.548276,3,1,2019-01-14,3,E09000019,E01002795,Cyclist,1,2019_Q1
2019010159651,1,1,2019,10159651,-0.077617,51.488703,3,1,2019-01-15,8,E09000028,E01003966,Cyclist,1,2019_Q1
2019010157973,1,1,2019,10157973,-0.029818,51.5262,2,1,2019-01-15,5,E09000030,E01004229,Cyclist,1,2019_Q1
2019010157652,1,0,2019,10157652,-0.228537,51.588451,2,1,2019-01-15,30,E09000003,E01000239,Pedestrian,1,2019_Q1
2019010158193,1,0,2019,10158193,0.045275,51.602378,3,1,2019-01-15,14,E09000026,E01003659,Pedestrian,1,2019_Q1
2019010157513,1,0,2019,10157513,0.081194,51.550676,3,2,2019-01-15,14,E09000026,E01003731,Pedestrian,1,2019_Q1
2019010157654,1,1,2019,10157654,-0.296174,51.450068,2,1,2019-01-15,24,E09000027,E01003816,Cyclist,1,2019_Q1
2019010157580,1,0,2019,10157580,-0.040446,51.594623,3,1,2019-01-15,13,E09000031,E01004401,Pedestrian,1,2019_Q1
2019010157705,1,1,2019,10157705,-0.196459,51.480195,3,1,2019-01-15,11,E09000013,E01001953,Cyclist,1,2019_Q1
2019010157732,1,1,2019,10157732,-0.145106,51.461256,2,2,2019-01-15,9,E09000022,E01003026,Cyclist,1,2019_Q1
2019010157640,1,1,2019,10157640,-0.10979,51.550115,3,1,2019-01-15,3,E09000019,E01002795,Cyclist,1,2019_Q1
2019010157569,1,0,2019,10157569,-0.021719,51.5278,3,1,2019-01-15,5,E09000030,E01004267,Pedestrian,1,2019_Q1
2019010157693,1,1,2019,10157693,-0.304473,51.461878,3,1,2019-01-15,24,E09000027,E01003876,Cyclist,1,2019_Q1
2019010157637,1,0,2019,10157637,-0.196604,51.527597,3,1,2019-01-15,1,E09000033,E01004675,Pedestrian,1,2019_Q1
2019010157685,1,0,2019,10157685,0.118956,51.460566,2,1,2019-01-15,18,E09000004,E01000389,Pedestrian,1,2019_Q1
2019010157713,2,1,2019,10157713,0.080515,51.450688,3,1,2019-01-15,6,E09000011,E01001614,Cyclist,1,2019_Q1
2019010157619,1,0,2019,10157619,0.080443,51.586993,2,1,2019-01-15,14,E09000026,E01003638,Pedestrian,1,2019_Q1
2019010157590,1,0,2019,10157590,0.070245,51.55891,2,1,2019-01-15,14,E09000026,E01003689,Pedestrian,1,2019_Q1
2019010157584,1,1,2019,10157584,-0.225721,51.513995,3,1,2019-01-15,11,E09000013,E01001874,Cyclist,1,2019_Q1
2019010157581,1,0,2019,10157581,-0.200753,51.4933,3,1,2019-01-15,12,E09000020,E01002814,Pedestrian,1,2019_Q1
2019010157666,2,1,2019,10157666,-0.096983,51.502741,3,1,2019-01-15,8,E09000028,E01003927,Cyclist,1,2019_Q1
2019010157663,1,0,2019,10157663,-0.049469,51.434046,3,1,2019-01-15,7,E09000023,E01003309,Pedestrian,1,2019_Q1
2019010157607,1,0,2019,10157607,0.023204,51.453957,3,1,2019-01-15,6,E09000011,E01001658,Pedestrian,1,2019_Q1
2019010157711,1,0,2019,10157711,-0.006641,51.57856,3,1,2019-01-15,13,E09000031,E01004364,Pedestrian,1,2019_Q1
2019010158285,2,1,2019,10158285,-0.123506,51.509482,2,1,2019-01-16,1,E09000033,E01004734,Cyclist,1,2019_Q1
2019010158230,1,1,2019,10158230,-0.23201,51.499738,3,1,2019-01-16,11,E09000013,E01001895,Cyclist,1,2019_Q1
2019010158222,1,1,2019,10158222,0.215796,51.562996,3,1,2019-01-16,15,E09000016,E01002361,Cyclist,1,2019_Q1
2019010159165,1,0,2019,10159165,-0.132817,51.507337,3,1,2019-01-16,1,E09000033,E01004736,Pedestrian,1,2019_Q1
2019010164968,2,1,2019,10164968,-0.053748,51.562426,2,1,2019-01-16,4,E09000012,E01001798,Cyclist,1,2019_Q1
2019480820980,2,1,2019,480820980,-0.100714,51.513854,3,1,2019-01-16,570,E09000001,E01032739,Cyclist,1,2019_Q1
2019480820992,2,1,2019,480820992,-0.104807,51.516618,2,1,2019-01-16,570,E09000001,E01032740,Cyclist,1,2019_Q1
2019010160827,1,0,2019,10160827,-0.371441,51.562148,3,1,2019-01-16,29,E09000015,E01002215,Pedestrian,1,2019_Q1
2019480827434,1,0,2019,480827434,-0.086666,51.510298,3,1,2019-01-16,570,E09000001,E01032739,Pedestrian,1,2019_Q1
2019010180861,1,0,2019,10180861,-0.047229,51.549216,2,1,2019-01-16,4,E09000012,E01001730,Pedestrian,1,2019_Q1
2019010158178,1,1,2019,10158178,-0.298094,51.451858,2,1,2019-01-16,24,E09000027,E01003821,Cyclist,1,2019_Q1
2019010158721,1,0,2019,10158721,-0.41982,51.507885,3,1,2019-01-16,26,E09000017,E01002506,Pedestrian,1,2019_Q1
2019010158115,1,1,2019,10158115,-0.113029,51.495905,3,1,2019-01-16,9,E09000022,E01003015,Cyclist,1,2019_Q1
2019010157885,1,0,2019,10157885,-0.097922,51.384232,2,1,2019-01-16,20,E09000008,E01001110,Pedestrian,1,2019_Q1
2019010160185,1,0,2019,10160185,-0.02329,51.44457,3,1,2019-01-16,7,E09000023,E01003318,Pedestrian,1,2019_Q1
2019010157897,1,1,2019,10157897,-0.197549,51.399133,2,1,2019-01-16,22,E09000024,E01003427,Cyclist,1,2019_Q1
2019010157892,2,1,2019,10157892,-0.096038,51.598299,3,1,2019-01-16,31,E09000014,E01002028,Cyclist,1,2019_Q1
2019010157888,1,0,2019,10157888,-0.354889,51.528232,3,1,2019-01-16,27,E09000009,E01001261,Pedestrian,1,2019_Q1
2019010157866,1,0,2019,10157866,-0.110944,51.524352,3,1,2019-01-16,3,E09000019,E01002724,Pedestrian,1,2019_Q1
2019010157862,1,0,2019,10157862,-0.24945,51.538254,3,1,2019-01-16,28,E09000005,E01000523,Pedestrian,1,2019_Q1
2019010157852,1,0,2019,10157852,-0.071597,51.4798,2,1,2019-01-16,8,E09000028,E01003990,Pedestrian,1,2019_Q1
2019010157851,1,0,2019,10157851,-0.101016,51.50555,3,1,2019-01-16,8,E09000028,E01003934,Pedestrian,1,2019_Q1
2019010157849,2,1,2019,10157849,-0.404739,51.45361,3,1,2019-01-16,25,E09000018,E01002594,Cyclist,1,2019_Q1
2019010157844,1,1,2019,10157844,-0.122413,51.50629,3,1,2019-01-16,1,E09000033,E01004733,Cyclist,1,2019_Q1
2019010157843,1,0,2019,10157843,-0.152198,51.490639,3,1,2019-01-16,1,E09000033,E01004666,Pedestrian,1,2019_Q1
2019010157992,1,0,2019,10157992,-0.11854,51.33702,3,1,2019-01-16,20,E09000008,E01001029,Pedestrian,1,2019_Q1
2019010157828,1,1,2019,10157828,-0.114153,51.523459,3,1,2019-01-16,2,E09000007,E01000920,Cyclist,1,2019_Q1
2019010157807,1,0,2019,10157807,-0.197133,51.563099,2,1,2019-01-16,30,E09000003,E01000140,Pedestrian,1,2019_Q1
2019010157802,1,0,2019,10157802,-0.057035,51.546204,3,1,2019-01-16,4,E09000012,E01001762,Pedestrian,1,2019_Q1
2019010157832,1,0,2019,10157832,-0.028544,51.58339,3,1,2019-01-16,13,E09000031,E01004392,Pedestrian,1,2019_Q1
2019010157785,1,0,2019,10157785,-0.274061,51.62142,3,1,2019-01-16,30,E09000003,E01000186,Pedestrian,1,2019_Q1
2019010157752,1,0,2019,10157752,-0.233402,51.500991,3,1,2019-01-16,11,E09000013,E01001858,Pedestrian,1,2019_Q1
2019010157790,2,1,2019,10157790,-0.042074,51.548662,3,1,2019-01-16,4,E09000012,E01001733,Cyclist,1,2019_Q1
2019010157762,2,1,2019,10157762,-0.363496,51.502113,3,1,2019-01-16,27,E09000009,E01001339,Cyclist,1,2019_Q1
2019010157764,2,1,2019,10157764,-0.191612,51.458907,3,1,2019-01-16,10,E09000032,E01004509,Cyclist,1,2019_Q1
2019010157754,1,1,2019,10157754,-0.040602,51.471129,3,1,2019-01-16,7,E09000023,E01003340,Cyclist,1,2019_Q1
2019010157778,1,0,2019,10157778,-0.080292,51.524439,3,2,2019-01-16,4,E09000012,E01033708,Pedestrian,1,2019_Q1
2019010157781,1,0,2019,10157781,-0.182864,51.495048,3,1,2019-01-16,12,E09000020,E01002835,Pedestrian,1,2019_Q1
2019010157784,1,0,2019,10157784,-0.224749,51.543062,3,1,2019-01-16,28,E09000005,E01000489,Pedestrian,1,2019_Q1
2019010161471,1,0,2019,10161471,-0.184107,51.523205,3,1,2019-01-17,1,E09000033,E01004703,Pedestrian,1,2019_Q1
2019010157969,1,0,2019,10157969,-0.192321,51.602179,3,1,2019-01-17,30,E09000003,E01000296,Pedestrian,1,2019_Q1
2019010157961,1,0,2019,10157961,-0.317574,51.556147,3,1,2019-01-17,28,E09000005,E01000608,Pedestrian,1,2019_Q1
2019010157957,2,1,2019,10157957,-0.317844,51.557805,3,1,2019-01-17,28,E09000005,E01000608,Cyclist,1,2019_Q1
2019010157945,1,0,2019,10157945,-0.450575,51.526055,2,1,2019-01-17,26,E09000017,E01002549,Pedestrian,1,2019_Q1
2019010157943,1,0,2019,10157943,-0.116781,51.338619,3,1,2019-01-17,20,E09000008,E01001097,Pedestrian,1,2019_Q1
2019010158074,1,0,2019,10158074,-0.374893,51.485501,3,1,2019-01-17,25,E09000018,E01002626,Pedestrian,1,2019_Q1
2019010161869,1,0,2019,10161869,-0.147526,51.542597,3,1,2019-01-17,2,E09000007,E01000904,Pedestrian,1,2019_Q1
2019010157413,1,0,2019,10157413,-0.069097,51.594514,3,1,2019-01-17,31,E09000014,E01002077,Pedestrian,1,2019_Q1
2019010160440,1,0,2019,10160440,-0.111516,51.569045,3,1,2019-01-17,31,E09000014,E01002064,Pedestrian,1,2019_Q1
2019010163172,1,1,2019,10163172,-0.15909,51.451818,3,1,2019-01-17,10,E09000032,E01004479,Cyclist,1,2019_Q1
2019010160618,1,0,2019,10160618,-0.132393,51.509255,3,1,2019-01-17,1,E09000033,E01004736,Pedestrian,1,2019_Q1
2019010159064,1,0,2019,10159064,-0.186357,51.645312,3,1,2019-01-17,30,E09000003,E01000269,Pedestrian,1,2019_Q1
2019010157993,2,1,2019,10157993,-0.077579,51.474538,3,1,2019-01-17,8,E09000028,E01003912,Cyclist,1,2019_Q1
2019010158076,1,0,2019,10158076,-0.085495,51.375163,3,1,2019-01-17,20,E09000008,E01001050,Pedestrian,1,2019_Q1
2019010157996,2,1,2019,10157996,-0.189664,51.492851,3,1,2019-01-17,12,E09000020,E01002834,Cyclist,1,2019_Q1
2019010158017,1,0,2019,10158017,-0.234632,51.510541,3,1,2019-01-17,11,E09000013,E01001955,Pedestrian,1,2019_Q1
2019010158138,1,1,2019,10158138,-0.152966,51.524005,3,2,2019-01-17,1,E09000033,E01004727,Cyclist,1,2019_Q1
2019010158131,2,1,2019,10158131,-0.080632,51.655088,3,1,2019-01-17,32,E09000010,E01001544,Cyclist,1,2019_Q1
2019010158127,1,0,2019,10158127,-0.020123,51.444274,3,1,2019-01-17,7,E09000023,E01003318,Pedestrian,1,2019_Q1
2019010157995,1,1,2019,10157995,-0.328188,51.456607,3,2,2019-01-17,24,E09000027,E01003869,Cyclist,1,2019_Q1
2019010158186,2,1,2019,10158186,-0.337133,51.427132,3,1,2019-01-17,24,E09000027,E01003886,Cyclist,1,2019_Q1
2019010158113,1,0,2019,10158113,-0.143726,51.449148,3,1,2019-01-17,9,E09000022,E01003161,Pedestrian,1,2019_Q1
2019010158050,1,0,2019,10158050,-0.153334,51.498157,3,1,2019-01-17,1,E09000033,E01004690,Pedestrian,1,2019_Q1
2019010158108,1,0,2019,10158108,-0.215431,51.493713,3,1,2019-01-17,11,E09000013,E01001871,Pedestrian,1,2019_Q1
2019010158107,1,1,2019,10158107,-0.111253,51.488323,3,1,2019-01-17,9,E09000022,E01003107,Cyclist,1,2019_Q1
2019010158105,1,1,2019,10158105,-0.176713,51.526418,3,1,2019-01-17,1,E09000033,E01004728,Cyclist,1,2019_Q1
2019010158090,1,0,2019,10158090,0.110402,51.377779,3,3,2019-01-17,19,E09000006,E01000791,Pedestrian,1,2019_Q1
2019010157998,2,1,2019,10157998,-0.098539,51.468459,3,1,2019-01-17,9,E09000022,E01003075,Cyclist,1,2019_Q1
2019010158109,1,0,2019,10158109,-0.055048,51.546477,3,1,2019-01-17,4,E09000012,E01001731,Pedestrian,1,2019_Q1
2019010158021,1,0,2019,10158021,-0.319022,51.580626,3,1,2019-01-17,28,E09000005,E01000568,Pedestrian,1,2019_Q1
2019010158208,1,0,2019,10158208,-0.33423,51.592596,3,1,2019-01-18,29,E09000015,E01002179,Pedestrian,1,2019_Q1
2019010158199,1,0,2019,10158199,-0.103746,51.393535,3,2,2019-01-18,20,E09000008,E01001003,Pedestrian,1,2019_Q1
2019010158194,1,0,2019,10158194,-0.032488,51.391595,3,1,2019-01-18,19,E09000006,E01000777,Pedestrian,1,2019_Q1
2019010158221,1,0,2019,10158221,-0.083927,51.419597,3,1,2019-01-18,20,E09000008,E01003063,Pedestrian,1,2019_Q1
2019010158187,1,0,2019,10158187,-0.119085,51.515364,3,1,2019-01-18,2,E09000007,E01000918,Pedestrian,1,2019_Q1
2019010158213,1,0,2019,10158213,0.167326,51.589577,3,2,2019-01-18,15,E09000016,E01002328,Pedestrian,1,2019_Q1
2019010158160,1,0,2019,10158160,-0.128063,51.528385,3,1,2019-01-18,2,E09000007,E01000956,Pedestrian,1,2019_Q1
2019010171222,2,1,2019,10171222,-0.190578,51.361562,3,1,2019-01-18,21,E09000029,E01004142,Cyclist,1,2019_Q1
2019010158144,2,1,2019,10158144,-0.313018,51.414818,3,1,2019-01-18,24,E09000027,E01003834,Cyclist,1,2019_Q1
2019010158223,1,0,2019,10158223,-0.163335,51.642724,3,1,2019-01-18,30,E09000003,E01000174,Pedestrian,1,2019_Q1
2019010158284,1,0,2019,10158284,0.220865,51.561003,3,1,2019-01-18,15,E09000016,E01002361,Pedestrian,1,2019_Q1
2019010158290,1,0,2019,10158290,0.155592,51.561285,3,1,2019-01-18,16,E09000002,E01000061,Pedestrian,1,2019_Q1
2019010158291,1,0,2019,10158291,-0.237976,51.448875,2,1,2019-01-18,10,E09000032,E01004571,Pedestrian,1,2019_Q1
2019010158307,2,1,2019,10158307,-0.013946,51.429088,3,1,2019-01-18,7,E09000023,E01003352,Cyclist,1,2019_Q1
2019010158174,1,1,2019,10158174,-0.092675,51.490648,3,1,2019-01-18,8,E09000028,E01032722,Cyclist,1,2019_Q1
2019010159219,1,0,2019,10159219,-0.281932,51.468322,2,1,2019-01-18,24,E09000027,E01003848,Pedestrian,1,2019_Q1
2019010159514,1,1,2019,10159514,-0.148382,51.515461,2,1,2019-01-18,1,E09000033,E01004714,Cyclist,1,2019_Q1
2019010158243,1,0,2019,10158243,-0.137178,51.462218,2,1,2019-01-18,9,E09000022,E01003041,Pedestrian,1,2019_Q1
2019010158267,2,1,2019,10158267,-0.092595,51.54222,2,1,2019-01-18,3,E09000019,E01002720,Cyclist,1,2019_Q1
2019010158281,2,0,2019,10158281,-0.045882,51.627096,3,1,2019-01-18,32,E09000010,E01033146,Pedestrian,1,2019_Q1
2019010161604,1,0,2019,10161604,0.043416,51.600845,3,1,2019-01-19,14,E09000026,E01003761,Pedestrian,1,2019_Q1
2019010158431,1,1,2019,10158431,-0.0754,51.505438,3,1,2019-01-19,8,E09000028,E01032640,Cyclist,1,2019_Q1
2019010158421,1,0,2019,10158421,-0.197262,51.443733,2,1,2019-01-19,10,E09000032,E01004597,Pedestrian,1,2019_Q1
2019010158419,1,0,2019,10158419,-0.122108,51.434091,2,1,2019-01-19,9,E09000022,E01003152,Pedestrian,1,2019_Q1
2019010158417,1,1,2019,10158417,-0.096716,51.539904,3,1,2019-01-19,3,E09000019,E01002797,Cyclist,1,2019_Q1
2019010158415,1,0,2019,10158415,-0.064643,51.613342,3,1,2019-01-19,32,E09000010,E01001558,Pedestrian,1,2019_Q1
2019010158326,1,0,2019,10158326,-0.217225,51.525619,3,1,2019-01-19,12,E09000020,E01002852,Pedestrian,1,2019_Q1
2019010158408,1,0,2019,10158408,-0.223883,51.493095,3,1,2019-01-19,11,E09000013,E01001898,Pedestrian,1,2019_Q1
2019010158400,1,0,2019,10158400,-0.102706,51.590054,3,1,2019-01-19,31,E09000014,E01002085,Pedestrian,1,2019_Q1
2019010158392,1,0,2019,10158392,-0.161489,51.522475,3,1,2019-01-19,1,E09000033,E01004662,Pedestrian,1,2019_Q1
2019010158389,1,0,2019,10158389,0.219451,51.554483,3,1,2019-01-19,15,E09000016,E01002291,Pedestrian,1,2019_Q1
2019010158368,1,0,2019,10158368,-0.176154,51.611784,3,1,2019-01-19,30,E09000003,E01000299,Pedestrian,1,2019_Q1
2019010158464,1,1,2019,10158464,-0.33118,51.445248,3,1,2019-01-19,24,E09000027,E01003882,Cyclist,1,2019_Q1
2019010158409,1,0,2019,10158409,-0.413474,51.510965,2,1,2019-01-19,26,E09000017,E01002503,Pedestrian,1,2019_Q1
2019010158367,1,0,2019,10158367,-0.276629,51.381249,3,1,2019-01-19,23,E09000021,E01002918,Pedestrian,1,2019_Q1
2019010160319,1,0,2019,10160319,-0.1434,51.524214,3,1,2019-01-19,1,E09000033,E01000946,Pedestrian,1,2019_Q1
2019010158725,1,0,2019,10158725,-0.174769,51.494293,3,1,2019-01-19,12,E09000020,E01002821,Pedestrian,1,2019_Q1
2019010158344,1,0,2019,10158344,0.19052,51.52847,3,1,2019-01-19,15,E09000016,E01002374,Pedestrian,1,2019_Q1
2019010158345,1,0,2019,10158345,-0.151906,51.444736,3,1,2019-01-19,10,E09000032,E01004474,Pedestrian,1,2019_Q1
2019010158355,1,0,2019,10158355,-0.305258,51.366766,3,1,2019-01-19,23,E09000021,E01002940,Pedestrian,1,2019_Q1
